"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"Row1700",0.0179605302026775,0,0.0124121566777283,0,0,0.04398272148057,0,0,0,0,0,0,0,0,0,0,0,0
"Row1701",0.0179605302026775,0,0.00735691274799152,0,0,0.0479655783932977,0,0,0,0,0,0,0,0,0,0,0,0
"Row1702",0.0179605302026775,0,0.0133091902397622,0,0,0.051490426057722,0,0,0,0,0,0,0,0,0,0,0,0
"Row1703",0.0179605302026775,0,0.0234911698505163,0,0,0.0310772823386997,0,0,0,0,0,0,0,0,0,0,0,0
"Row1704",0.0179605302026775,0,0.013045607544868,0,0,0.0379324301947943,0,0,0,0,0,0,0,0,0,0,0,0
"Row1705",0.0179605302026775,0,0.0130746314000157,0,0,0.0347956626027716,0,0,0,0,0,0,0,0,0,0,0,0
"Row1706",0.0179605302026775,0,0.0203092345603745,0,0,0.0414980120533791,0,0,0,0,0,0,0,0,0,0,0,0
"Row1707",0.0179605302026775,0,0.0147716857376389,0,0,0.0378966987471967,0,0,0,0,0,0,0,0,0,0,0,0
"Row1708",0.0179605302026775,0,0.00572938634344993,0,0,0.0476915418616555,0,0,0,0,0,0,0,0,0,0,0,0
"Row1709",0.0179605302026775,0,0.0206992078804644,0,0,0.0433185685349897,0,0,0,0,0,0,0,0,0,0,0,0
"Row1710",0.0179605302026775,0,0.022740597899468,0,0,0.0431660089854339,0,0,0,0,0,0,0,0,0,0,0,0
"Row1711",0.0179605302026775,0,0.0150114700811052,0,0,0.039099959548385,0,0,0,0,0,0,0,0,0,0,0,0
"Row1712",0.0179605302026775,0,0.0138077406569626,0,0,0.0405473637714323,0,0,0,0,0,0,0,0,0,0,0,0
"Row1713",0.0179605302026775,0,0.0129313914534002,0,0,0.0459389386962645,0,0,0,0,0,0,0,0,0,0,0,0
"Row1714",0.0179605302026775,0,0.0086082797872519,0,0,0.0330737369180935,0,0,0,0,0,0,0,0,0,0,0,0
"Row1715",0.0179605302026775,0,0.0118718524391561,0,0,0.0341176250955264,0,0,0,0,0,0,0,0,0,0,0,0
"Row1716",0.0179605302026775,0,0.0131491962998918,0,0,0.0396676660819067,0,0,0,0,0,0,0,0,0,0,0,0
"Row1717",0.0179605302026775,0,0.0241507776115301,0,0,0.0403391729018726,0,0,0,0,0,0,0,0,0,0,0,0
"Row1718",0.0179605302026775,0,0.014649809828346,0,0,0.0409979087616281,0,0,0,0,0,0,0,0,0,0,0,0
"Row1719",0.0179605302026775,0,0.00700093891975038,0,0,0.0397038696172855,0,0,0,0,0,0,0,0,0,0,0,0
"Row1720",0.0179605302026775,0,0.0148112013987366,0,0,0.0440283495593986,0,0,0,0,0,0,0,0,0,0,0,0
"Row1721",0.0179605302026775,0,0.0115692744759814,0,0,0.031984218928979,0,0,0,0,0,0,0,0,0,0,0,0
"Row1722",0.0179605302026775,0,0.013533844392535,0,0,0.0368690326734686,0,0,0,0,0,0,0,0,0,0,0,0
"Row1723",0.0179605302026775,0,0.0149058485807915,0,0,0.0469230286611573,0,0,0,0,0,0,0,0,0,0,0,0
"Row1724",0.0179605302026775,0,0.00950721855484001,0,0,0.0386550784666195,0,0,0,0,0,0,0,0,0,0,0,0
"Row1725",0.0179605302026775,0,0.00946923391912007,0,0,0.0407000638811032,0,0,0,0,0,0,0,0,0,0,0,0
"Row1726",0.0179605302026775,0,0.0121413760843003,0,0,0.03985656628478,0,0,0,0,0,0,0,0,0,0,0,0
"Row1727",0.0179605302026775,0,0.0120985135834151,0,0,0.0473822180422108,0,0,0,0,0,0,0,0,0,0,0,0
"Row1728",0.0179605302026775,0,0.0164862618172045,0,0,0.0347076994207157,0,0,0,0,0,0,0,0,0,0,0,0
"Row1729",0.0179605302026775,0,0.0197852870626452,0,0,0.0417852426431614,0,0,0,0,0,0,0,0,0,0,0,0
"Row1730",0.0179605302026775,0,0.0155987728779429,0,0,0.0394872928751934,0,0,0,0,0,0,0,0,0,0,0,0
"Row1731",0.0179605302026775,0,0.00906952631359823,0,0,0.0434759464362056,0,0,0,0,0,0,0,0,0,0,0,0
"Row1732",0.0179605302026775,0,0.0195014018108978,0,0,0.0483756159522495,0,0,0,0,0,0,0,0,0,0,0,0
"Row1733",0.0179605302026775,0,0.0135323900338617,0,0,0.0292426446883362,0,0,0,0,0,0,0,0,0,0,0,0
"Row1734",0.0179605302026775,0,0.0095169549776492,0,0,0.0489272945734234,0,0,0,0,0,0,0,0,0,0,0,0
"Row1735",0.0179605302026775,0,0.0211167756212937,0,0,0.0296917679617812,0,0,0,0,0,0,0,0,0,0,0,0
"Row1736",0.0179605302026775,0,0.0120569874229392,0,0,0.0428172969751565,0,0,0,0,0,0,0,0,0,0,0,0
"Row1737",0.0179605302026775,0,0.0110657580983649,0,0,0.0366494652428053,0,0,0,0,0,0,0,0,0,0,0,0
"Row1738",0.0179605302026775,0,0.00839443521487475,0,0,0.0441891532515746,0,0,0,0,0,0,0,0,0,0,0,0
"Row1739",0.0179605302026775,0,0.0113913218526617,0,0,0.0352060276598625,0,0,0,0,0,0,0,0,0,0,0,0
"Row1740",0.0179605302026775,0,0.0170743416624816,0,0,0.028509450353228,0,0,0,0,0,0,0,0,0,0,0,0
"Row1741",0.0179605302026775,0,0.0113516107074358,0,0,0.0345753742022235,0,0,0,0,0,0,0,0,0,0,0,0
"Row1742",0.0179605302026775,0,0.00644519762253401,0,0,0.0405074169383869,0,0,0,0,0,0,0,0,0,0,0,0
"Row1743",0.0179605302026775,0,0.0202036254125762,0,0,0.0389608539742601,0,0,0,0,0,0,0,0,0,0,0,0
"Row1744",0.0179605302026775,0,0.00937299259154892,0,0,0.0304618835304075,0,0,0,0,0,0,0,0,0,0,0,0
"Row1745",0.0179605302026775,0,0.00884723458718075,0,0,0.0416307741612999,0,0,0,0,0,0,0,0,0,0,0,0
"Row1746",0.0179605302026775,0,0.00785272831403068,0,0,0.0475251681968589,0,0,0,0,0,0,0,0,0,0,0,0
"Row1747",0.0179605302026775,0,0.0172013047149037,0,0,0.0371054411706101,0,0,0,0,0,0,0,0,0,0,0,0
"Row1748",0.0179605302026775,0,0.0172956666171207,0,0,0.0412966177456879,0,0,0,0,0,0,0,0,0,0,0,0
"Row1749",0.0179605302026775,0,0.0131217091147598,0,0,0.0333911925596483,0,0,0,0,0,0,0,0,0,0,0,0
"Row1750",0.0179605302026775,0,0.0165531430013412,0,0,0.0415483469104321,0,0,0,0,0,0,0,0,0,0,0,0
"Row1751",0.0179605302026775,0,0.0217186288719899,0,0,0.0355710481122082,0,0,0,0,0,0,0,0,0,0,0,0
"Row1752",0.0179605302026775,0,0.0103321872317851,0,0,0.0416866045639156,0,0,0,0,0,0,0,0,0,0,0,0
"Row1753",0.0179605302026775,0,0.0187679675402829,0,0,0.0373423700970678,0,0,0,0,0,0,0,0,0,0,0,0
"Row1754",0.0179605302026775,0,0.022035308404467,0,0,0.0327696581463973,0,0,0,0,0,0,0,0,0,0,0,0
"Row1755",0.0179605302026775,0,0.0199097896411602,0,0,0.0415477529402721,0,0,0,0,0,0,0,0,0,0,0,0
"Row1756",0.0179605302026775,0,0.0122876396485799,0,0,0.0387979115121139,0,0,0,0,0,0,0,0,0,0,0,0
"Row1757",0.0179605302026775,0,0.0108251816583734,0,0,0.0351723674550888,0,0,0,0,0,0,0,0,0,0,0,0
"Row1758",0.0179605302026775,0,0.0149141827846571,0,0,0.0494139073317597,0,0,0,0,0,0,0,0,0,0,0,0
"Row1759",0.0179605302026775,0,0.0102617284417201,0,0,0.0379112626701128,0,0,0,0,0,0,0,0,0,0,0,0
"Row1760",0.0179605302026775,0,0.00960729840640771,0,0,0.029656475837741,0,0,0,0,0,0,0,0,0,0,0,0
"Row1761",0.0179605302026775,0,0.0187237949274484,0,0,0.0433163260598137,0,0,0,0,0,0,0,0,0,0,0,0
"Row1762",0.0179605302026775,0,0.00717413899544049,0,0,0.0411971192077684,0,0,0,0,0,0,0,0,0,0,0,0
"Row1763",0.0179605302026775,0,0.0151148825149278,0,0,0.0457804868819368,0,0,0,0,0,0,0,0,0,0,0,0
"Row1764",0.0179605302026775,0,0.0127879992545209,0,0,0.0339613408626295,0,0,0,0,0,0,0,0,0,0,0,0
"Row1765",0.0179605302026775,0,0.015640393509601,0,0,0.0449380424452896,0,0,0,0,0,0,0,0,0,0,0,0
"Row1766",0.0179605302026775,0,0.0180961602418503,0,0,0.0474061975475301,0,0,0,0,0,0,0,0,0,0,0,0
"Row1767",0.0179605302026775,0,0.0104133519705558,0,0,0.0388806975845305,0,0,0,0,0,0,0,0,0,0,0,0
"Row1768",0.0179605302026775,0,0.0191272460898078,0,0,0.0370978722304006,0,0,0,0,0,0,0,0,0,0,0,0
"Row1769",0.0179605302026775,0,0.022229326120778,0,0,0.0345149892045738,0,0,0,0,0,0,0,0,0,0,0,0
"Row1770",0.0179605302026775,0,0.0120228183422951,0,0,0.0383578818159017,0,0,0,0,0,0,0,0,0,0,0,0
"Row1771",0.0179605302026775,0,0.0129633964046237,0,0,0.0317569905355429,0,0,0,0,0,0,0,0,0,0,0,0
"Row1772",0.0179605302026775,0,0.0219530569044564,0,0,0.0276484432383746,0,0,0,0,0,0,0,0,0,0,0,0
"Row1773",0.0179605302026775,0,0.0192667558129303,0,0,0.0465866371213935,0,0,0,0,0,0,0,0,0,0,0,0
"Row1774",0.0179605302026775,0,0.0149696767454858,0,0,0.0453925940230957,0,0,0,0,0,0,0,0,0,0,0,0
"Row1775",0.0179605302026775,0,0.0169739642981172,0,0,0.035662707591942,0,0,0,0,0,0,0,0,0,0,0,0
"Row1776",0.0179605302026775,0,0.00741733823447753,0,0,0.0447032855665618,0,0,0,0,0,0,0,0,0,0,0,0
"Row1777",0.0179605302026775,0,0.00957814616531385,0,0,0.045808465207619,0,0,0,0,0,0,0,0,0,0,0,0
"Row1778",0.0179605302026775,0,0.0167761092504033,0,0,0.0377314066404492,0,0,0,0,0,0,0,0,0,0,0,0
"Row1779",0.0179605302026775,0,0.014188081485848,0,0,0.0365182318029416,0,0,0,0,0,0,0,0,0,0,0,0
"Row1780",0.0179605302026775,0,0.0104093755243956,0,0,0.0366395284543009,0,0,0,0,0,0,0,0,0,0,0,0
"Row1781",0.0179605302026775,0,0.00723136943479457,0,0,0.0461176116183572,0,0,0,0,0,0,0,0,0,0,0,0
"Row1782",0.0179605302026775,0,0.0220925157907837,0,0,0.0360492710379663,0,0,0,0,0,0,0,0,0,0,0,0
"Row1783",0.0179605302026775,0,0.00930297374155089,0,0,0.0306896919768255,0,0,0,0,0,0,0,0,0,0,0,0
"Row1784",0.0179605302026775,0,0.0194963820557524,0,0,0.0361263648705476,0,0,0,0,0,0,0,0,0,0,0,0
"Row1785",0.0179605302026775,0,0.0133041418803919,0,0,0.0380992368607434,0,0,0,0,0,0,0,0,0,0,0,0
"Row1786",0.0179605302026775,0,0.0180971319722835,0,0,0.0404949686222929,0,0,0,0,0,0,0,0,0,0,0,0
"Row1787",0.0179605302026775,0,0.010787141363699,0,0,0.037868951557978,0,0,0,0,0,0,0,0,0,0,0,0
"Row1788",0.0179605302026775,0,0.0180121388557668,0,0,0.049476493678432,0,0,0,0,0,0,0,0,0,0,0,0
"Row1789",0.0179605302026775,0,0.00912341242265385,0,0,0.0323717441951571,0,0,0,0,0,0,0,0,0,0,0,0
"Row1790",0.0179605302026775,0,0.0228905837324736,0,0,0.0408858656406365,0,0,0,0,0,0,0,0,0,0,0,0
"Row1791",0.0179605302026775,0,0.0128887280740616,0,0,0.0410493285632229,0,0,0,0,0,0,0,0,0,0,0,0
"Row1792",0.0179605302026775,0,0.0174274716818761,0,0,0.0424965961932988,0,0,0,0,0,0,0,0,0,0,0,0
"Row1793",0.0179605302026775,0,0.0115934383136586,0,0,0.0369741442091063,0,0,0,0,0,0,0,0,0,0,0,0
"Row1794",0.0179605302026775,0,0.0123502688443449,0,0,0.0367909280762325,0,0,0,0,0,0,0,0,0,0,0,0
"Row1795",0.0179605302026775,0,0.0143567422574241,0,0,0.0455597526753521,0,0,0,0,0,0,0,0,0,0,0,0
"Row1796",0.0179605302026775,0,0.0123227082081631,0,0,0.046570437447311,0,0,0,0,0,0,0,0,0,0,0,0
"Row1797",0.0179605302026775,0,0.00560557258139752,0,0,0.0510532193409213,0,0,0,0,0,0,0,0,0,0,0,0
"Row1798",0.0179605302026775,0,0.0187948646292799,0,0,0.0395463654187584,0,0,0,0,0,0,0,0,0,0,0,0
"Row1799",0.0179605302026775,0,0.0107013815233845,0,0,0.0443656121135845,0,0,0,0,0,0,0,0,0,0,0,0
"Row1800",0.0179605302026775,0,0.0154443416143449,0,0,0.044242956224084,0,0,0,0,0,0,0,0,0,0,0,0
"Row1801",0.0179605302026775,0,0.0141935575493181,0,0,0.0415527050562513,0,0,0,0,0,0,0,0,0,0,0,0
"Row1802",0.0179605302026775,0,0.0181271696830626,0,0,0.0417538828320456,0,0,0,0,0,0,0,0,0,0,0,0
"Row1803",0.0179605302026775,0,0.0122841188064672,0,0,0.0264592772487294,0,0,0,0,0,0,0,0,0,0,0,0
"Row1804",0.0179605302026775,0,0.0164837504367389,0,0,0.0400455095747197,0,0,0,0,0,0,0,0,0,0,0,0
"Row1805",0.0179605302026775,0,0.0290617105834073,0,0,0.0444759840518537,0,0,0,0,0,0,0,0,0,0,0,0
"Row1806",0.0179605302026775,0,0.0159869492009256,0,0,0.03287763966021,0,0,0,0,0,0,0,0,0,0,0,0
"Row1807",0.0179605302026775,0,0.026451901655876,0,0,0.0325607599405532,0,0,0,0,0,0,0,0,0,0,0,0
"Row1808",0.0179605302026775,0,0.0226101764784809,0,0,0.0444540571427681,0,0,0,0,0,0,0,0,0,0,0,0
"Row1809",0.0179605302026775,0,0.0206685690671455,0,0,0.0454916249059005,0,0,0,0,0,0,0,0,0,0,0,0
"Row1810",0.0179605302026775,0,0.00973825582530509,0,0,0.0357318259461913,0,0,0,0,0,0,0,0,0,0,0,0
"Row1811",0.0179605302026775,0,0.0163849630144948,0,0,0.0336538281873834,0,0,0,0,0,0,0,0,0,0,0,0
"Row1812",0.0179605302026775,0,0.011787016014112,0,0,0.0302844889664169,0,0,0,0,0,0,0,0,0,0,0,0
"Row1813",0.0179605302026775,0,0.00831580446682118,0,0,0.042998167704948,0,0,0,0,0,0,0,0,0,0,0,0
"Row1814",0.0179605302026775,0,0.0217289614416617,0,0,0.0388673082790757,0,0,0,0,0,0,0,0,0,0,0,0
"Row1815",0.0179605302026775,0,0.0171762127186796,0,0,0.0427315887361535,0,0,0,0,0,0,0,0,0,0,0,0
"Row1816",0.0179605302026775,0,0.0163161814671557,0,0,0.0212167550546207,0,0,0,0,0,0,0,0,0,0,0,0
"Row1817",0.0179605302026775,0,0.0180021400843878,0,0,0.0333033009765269,0,0,0,0,0,0,0,0,0,0,0,0
"Row1818",0.0179605302026775,0,0.00822255451411172,0,0,0.0391215426545586,0,0,0,0,0,0,0,0,0,0,0,0
"Row1819",0.0179605302026775,0,0.00769011230537274,0,0,0.0309834170792577,0,0,0,0,0,0,0,0,0,0,0,0
"Row1820",0.0179605302026775,0,0.0132971122335466,0,0,0.0393857671614252,0,0,0,0,0,0,0,0,0,0,0,0
"Row1821",0.0179605302026775,0,0.015401689255276,0,0,0.0360818734879063,0,0,0,0,0,0,0,0,0,0,0,0
"Row1822",0.0179605302026775,0,0.0132084903038924,0,0,0.0460533623911583,0,0,0,0,0,0,0,0,0,0,0,0
"Row1823",0.0179605302026775,0,0.0206790321421922,0,0,0.0305566419676312,0,0,0,0,0,0,0,0,0,0,0,0
"Row1824",0.0179605302026775,0,0.0214034095947895,0,0,0.0441705580958731,0,0,0,0,0,0,0,0,0,0,0,0
"Row1825",0.0179605302026775,0,0.019308891032239,0,0,0.0299826678014671,0,0,0,0,0,0,0,0,0,0,0,0
"Row1826",0.0179605302026775,0,0.0116512905854083,0,0,0.0354279198229079,0,0,0,0,0,0,0,0,0,0,0,0
"Row1827",0.0179605302026775,0,0.0153383932731454,0,0,0.040565804108775,0,0,0,0,0,0,0,0,0,0,0,0
"Row1828",0.0179605302026775,0,0.0124510002731939,0,0,0.0459932535542519,0,0,0,0,0,0,0,0,0,0,0,0
"Row1829",0.0179605302026775,0,0.0257074727478389,0,0,0.050731604983106,0,0,0,0,0,0,0,0,0,0,0,0
"Row1830",0.0179605302026775,0,0.0128681562183118,0,0,0.041412176153374,0,0,0,0,0,0,0,0,0,0,0,0
"Row1831",0.0179605302026775,0,0.0125239157784637,0,0,0.0389320980898918,0,0,0,0,0,0,0,0,0,0,0,0
"Row1832",0.0179605302026775,0,0.0190948052190304,0,0,0.0339898973169338,0,0,0,0,0,0,0,0,0,0,0,0
"Row1833",0.0179605302026775,0,0.0183066218960002,0,0,0.0316464584638078,0,0,0,0,0,0,0,0,0,0,0,0
"Row1834",0.0179605302026775,0,0.0116375297443824,0,0,0.036139613620768,0,0,0,0,0,0,0,0,0,0,0,0
"Row1835",0.0179605302026775,0,0.0220536475923001,0,0,0.0436728276658709,0,0,0,0,0,0,0,0,0,0,0,0
"Row1836",0.0179605302026775,0,0.0107249840222377,0,0,0.0398797504298192,0,0,0,0,0,0,0,0,0,0,0,0
"Row1837",0.0179605302026775,0,0.0139540658134551,0,0,0.0411788323995707,0,0,0,0,0,0,0,0,0,0,0,0
"Row1838",0.0179605302026775,0,0.0194462766513598,0,0,0.0301081519390583,0,0,0,0,0,0,0,0,0,0,0,0
"Row1839",0.0179605302026775,0,0.0246475629653121,0,0,0.0285938955275016,0,0,0,0,0,0,0,0,0,0,0,0
"Row1840",0.0179605302026775,0,0.0162715409029475,0,0,0.0321545443871687,0,0,0,0,0,0,0,0,0,0,0,0
"Row1841",0.0179605302026775,0,0.0189351085028589,0,0,0.0373948755089011,0,0,0,0,0,0,0,0,0,0,0,0
"Row1842",0.0179605302026775,0,0.021838435910609,0,0,0.0406873185723302,0,0,0,0,0,0,0,0,0,0,0,0
"Row1843",0.0179605302026775,0,0.022173491289857,0,0,0.0306848816385688,0,0,0,0,0,0,0,0,0,0,0,0
"Row1844",0.0179605302026775,0,0.013915693801919,0,0,0.0494576171975428,0,0,0,0,0,0,0,0,0,0,0,0
"Row1845",0.0179605302026775,0,0.0124879477983127,0,0,0.0358748591155664,0,0,0,0,0,0,0,0,0,0,0,0
"Row1846",0.0179605302026775,0,0.0148020676279072,0,0,0.0342697815246508,0,0,0,0,0,0,0,0,0,0,0,0
"Row1847",0.0179605302026775,0,0.0110479104808551,0,0,0.0325967363672553,0,0,0,0,0,0,0,0,0,0,0,0
"Row1848",0.0179605302026775,0,0.00672698931319358,0,0,0.0429542600971166,0,0,0,0,0,0,0,0,0,0,0,0
"Row1849",0.0179605302026775,0,0.0214002777349952,0,0,0.0434171549132234,0,0,0,0,0,0,0,0,0,0,0,0
"Row1850",0.0179605302026775,0,0.00981333119228848,0,0,0.0416639367129112,0,0,0,0,0,0,0,0,0,0,0,0
"Row1851",0.0179605302026775,0,0.00999926776374758,0,0,0.0369794584694698,0,0,0,0,0,0,0,0,0,0,0,0
"Row1852",0.0179605302026775,0,0.00991196970748567,0,0,0.0373019148439306,0,0,0,0,0,0,0,0,0,0,0,0
"Row1853",0.0179605302026775,0,0.012025724695418,0,0,0.0381648715697121,0,0,0,0,0,0,0,0,0,0,0,0
"Row1854",0.0179605302026775,0,0.0158790631139876,0,0,0.0421560200319558,0,0,0,0,0,0,0,0,0,0,0,0
"Row1855",0.0179605302026775,0,0.0112302436766205,0,0,0.0352663694089156,0,0,0,0,0,0,0,0,0,0,0,0
"Row1856",0.0179605302026775,0,0.0237969089825786,0,0,0.0358726394023851,0,0,0,0,0,0,0,0,0,0,0,0
"Row1857",0.0179605302026775,0,0.0142508958581121,0,0,0.0364114433439136,0,0,0,0,0,0,0,0,0,0,0,0
"Row1858",0.0179605302026775,0,0.0248503326366493,0,0,0.0329482025461195,0,0,0,0,0,0,0,0,0,0,0,0
"Row1859",0.0179605302026775,0,0.0123201703765557,0,0,0.0434980707128731,0,0,0,0,0,0,0,0,0,0,0,0
"Row1860",0.0179605302026775,0,0.0184648486556313,0,0,0.0382673024624576,0,0,0,0,0,0,0,0,0,0,0,0
"Row1861",0.0179605302026775,0,0.0223043247592567,0,0,0.0378214153401346,0,0,0,0,0,0,0,0,0,0,0,0
"Row1862",0.0179605302026775,0,0.0157787623379145,0,0,0.0382997806004819,0,0,0,0,0,0,0,0,0,0,0,0
"Row1863",0.0179605302026775,0,0.0223179532911238,0,0,0.0428988965989628,0,0,0,0,0,0,0,0,0,0,0,0
"Row1864",0.0179605302026775,0,0.0242292802831053,0,0,0.0302756516956077,0,0,0,0,0,0,0,0,0,0,0,0
"Row1865",0.0179605302026775,0,0.0137687107024941,0,0,0.0349266621693119,0,0,0,0,0,0,0,0,0,0,0,0
"Row1866",0.0179605302026775,0,0.0250255687075517,0,0,0.0389091151636588,0,0,0,0,0,0,0,0,0,0,0,0
"Row1867",0.0179605302026775,0,0.0195096965794475,0,0,0.0338798017483471,0,0,0,0,0,0,0,0,0,0,0,0
"Row1868",0.0179605302026775,0,0.0251877309674513,0,0,0.0344024345872977,0,0,0,0,0,0,0,0,0,0,0,0
"Row1869",0.0179605302026775,0,0.00951947481755389,0,0,0.0394035457071387,0,0,0,0,0,0,0,0,0,0,0,0
"Row1870",0.0179605302026775,0,0.0148976249258157,0,0,0.0465874923391713,0,0,0,0,0,0,0,0,0,0,0,0
"Row1871",0.0179605302026775,0,0.00869202440764001,0,0,0.041233407026467,0,0,0,0,0,0,0,0,0,0,0,0
"Row1872",0.0179605302026775,0,0.0119894902626153,0,0,0.0253783070686848,0,0,0,0,0,0,0,0,0,0,0,0
"Row1873",0.0179605302026775,0,0.00976330897967498,0,0,0.0312439585361852,0,0,0,0,0,0,0,0,0,0,0,0
"Row1874",0.0179605302026775,0,0.0218658968987911,0,0,0.032235242413363,0,0,0,0,0,0,0,0,0,0,0,0
"Row1875",0.0179605302026775,0,0.0157872741981306,0,0,0.0377867222239373,0,0,0,0,0,0,0,0,0,0,0,0
"Row1876",0.0179605302026775,0,0.0187953718026121,0,0,0.0270428282211072,0,0,0,0,0,0,0,0,0,0,0,0
"Row1877",0.0179605302026775,0,0.0257632132660507,0,0,0.0327704380286794,0,0,0,0,0,0,0,0,0,0,0,0
"Row1878",0.0179605302026775,0,0.02202649624883,0,0,0.0402932377567797,0,0,0,0,0,0,0,0,0,0,0,0
"Row1879",0.0179605302026775,0,0.0150663790854009,0,0,0.0283899336200511,0,0,0,0,0,0,0,0,0,0,0,0
"Row1880",0.0179605302026775,0,0.0111420537898053,0,0,0.0326811252803326,0,0,0,0,0,0,0,0,0,0,0,0
"Row1881",0.0179605302026775,0,0.00900799472732883,0,0,0.0344508375252292,0,0,0,0,0,0,0,0,0,0,0,0
"Row1882",0.0179605302026775,0,0.0129939436431132,0,0,0.0351083458765052,0,0,0,0,0,0,0,0,0,0,0,0
"Row1883",0.0179605302026775,0,0.0244336411148426,0,0,0.0431241798793605,0,0,0,0,0,0,0,0,0,0,0,0
"Row1884",0.0179605302026775,0,0.0126819681653486,0,0,0.037325868151576,0,0,0,0,0,0,0,0,0,0,0,0
"Row1885",0.0179605302026775,0,0.0115816781153505,0,0,0.0226521540093278,0,0,0,0,0,0,0,0,0,0,0,0
"Row1886",0.0179605302026775,0,0.0158988401765804,0,0,0.0372557970690006,0,0,0,0,0,0,0,0,0,0,0,0
"Row1887",0.0179605302026775,0,0.0193535338904457,0,0,0.0438563973187712,0,0,0,0,0,0,0,0,0,0,0,0
"Row1888",0.0179605302026775,0,0.0127981248132031,0,0,0.0541189508938509,0,0,0,0,0,0,0,0,0,0,0,0
"Row1889",0.0179605302026775,0,0.00955020558662911,0,0,0.0436124174703497,0,0,0,0,0,0,0,0,0,0,0,0
"Row1890",0.0179605302026775,0,0.0255532888373632,0,0,0.0365556710860914,0,0,0,0,0,0,0,0,0,0,0,0
"Row1891",0.0179605302026775,0,0.0169026425855879,0,0,0.0309724044795474,0,0,0,0,0,0,0,0,0,0,0,0
"Row1892",0.0179605302026775,0,0.0158087481617434,0,0,0.0401481976842306,0,0,0,0,0,0,0,0,0,0,0,0
"Row1893",0.0179605302026775,0,0.0142805568212483,0,0,0.0309195419310201,0,0,0,0,0,0,0,0,0,0,0,0
"Row1894",0.0179605302026775,0,0.0101475866298872,0,0,0.0318307827366965,0,0,0,0,0,0,0,0,0,0,0,0
"Row1895",0.0179605302026775,0,0.013684029136387,0,0,0.0405766333592875,0,0,0,0,0,0,0,0,0,0,0,0
"Row1896",0.0179605302026775,0,0.0168643811682754,0,0,0.0411295501662608,0,0,0,0,0,0,0,0,0,0,0,0
"Row1897",0.0179605302026775,0,0.0160916852025083,0,0,0.0418068510439767,0,0,0,0,0,0,0,0,0,0,0,0
"Row1898",0.0179605302026775,0,0.00964140504669846,0,0,0.0324588039206214,0,0,0,0,0,0,0,0,0,0,0,0
"Row1899",0.0179605302026775,0,0.0237351812926304,0,0,0.0382907176038612,0,0,0,0,0,0,0,0,0,0,0,0
"Row1900",0.0179605302026775,0,0.0311315426115402,0,0,0,0.00413634682687884,0,0,0,0,0.0743073106816034,0,0,0,0,0.180358053866662,0
"Row1901",0.0179605302026775,0,0.0408546762221558,0,0,0,0.00522570746306348,0,0,0,0,0.0946408939790441,0,0,0,0,0.105906743543408,0
"Row1902",0.0179605302026775,0,0.0433253325729627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1903",0.0179605302026775,0,0.0303825635159672,0,0,0,0.00400888960307608,0,0,0,0,0.082358027148301,0,0,0,0,0.0746382384459879,0
"Row1904",0.0179605302026775,0,0.0345585178183114,0,0,0,0.00484556195440275,0,0,0,0,0.0693848352216077,0,0,0,0,0.103498807903195,0
"Row1905",0.0179605302026775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1906",0.0179605302026775,0,0.0469346276357421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1907",0.0179605302026775,0,0.0230678223859031,0,0,0,0.00431762745858369,0,0,0,0,0.0827984844574502,0,0,0,0,0.0731204541545638,0
"Row1908",0.0179605302026775,0,0.0341891761126749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1909",0.0179605302026775,0,0.03470844929763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1910",0.0179605302026775,0,0.0415901707105073,0,0,0,0.0120704703284835,0,0,0,0,0.0576662457355621,0,0,0,0,0.0418061355582923,0
"Row1911",0.0179605302026775,0,0.0440403147910429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1912",0.0179605302026775,0,0.0311909492686222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1913",0.0179605302026775,0,0.039954722022439,0,0,0,0.00917954219985548,0,0,0,0,0.0502363293401773,0,0,0,0,0.139945678711288,0
"Row1914",0.0179605302026775,0,0.0411013425448455,0,0,0,0.00561995661993365,0,0,0,0,0.0825837864521303,0,0,0,0,0.0936673950878184,0
"Row1915",0.0179605302026775,0,0.0323571687387704,0,0,0,0.00526750179492629,0,0,0,0,0.0749683046118056,0,0,0,0,0.101659763290547,0
"Row1916",0.0179605302026775,0,0.0486866623933285,0,0,0,0.00407421600448229,0,0,0,0,0.0735654252483766,0,0,0,0,0.192488994559807,0
"Row1917",0.0179605302026775,0,0.0392213979621685,0,0,0,0.0036862588949087,0,0,0,0,0.0764881356378593,0,0,0,0,0.134643435983055,0
"Row1918",0.0179605302026775,0,0.0411044540573061,0,0,0,0.00417743206660593,0,0,0,0,0.0678653913845858,0,0,0,0,0.0863828468402248,0
"Row1919",0.0179605302026775,0,0.0398639342525083,0,0,0,0.00475404150437515,0,0,0,0,0.0749459698516899,0,0,0,0,0.111068572520703,0
